Class	Text
0	Baş Ombudsman: TÜİK uzmanına mobbing uygulandı!
0	Trafik sigortası primleriyle ilgili açıklama: Bize olan güven yok oldu
0	British Airways'te grev kararı
0	Başbakanlık 2 ayda ödeneğin yarısını harcadı
0	EBRD, Türkiye'nin büyüme beklentisini düşürdü
0	Rusya'dan ek yaptırımlar geldi
0	Belçika'nın kabusu Dexia!..
0	Kurban Bayramı et satışlarını vurdu
0	Otogaza 1-2 kuruş arasında zam yapıldı
0	Tersane kirasına yüzde 1520 zam
0	Özelin yurtdışına 184.3 milyar dolar borcu var
0	Ermenistan ulusal havayolu şirketi iflas etti
0	Tuzla: Ekmek teknesinden ölüm tarlası - 2
0	ABD'den Schlumberger'e rekor ceza!
0	Rakıya zam yolda!
0	İzmir'de suya şok zam
0	Küresel gıda krizi geri mi dönüyor?
0	iPhone'a ek vergi geliyor!
0	Pazartesi günü ihracat cumaya göre yarı yarıya azalıyor
0	Yılda 168 milyon ton toprak kaybediyoruz
0	Dolar 4 kuruş yükseldi
0	Narenciyede Rus krizi
0	Merkez'den turizm uyarısı: Cari dengeyi bozacak
0	New York borsasında büyük düşüş!
0	Şirketler artık uzlaşamayacak!
0	KYK borçlarında haciz dönemi
0	Buğday üretimi azalıyor tüketim artıyor
0	Özel sektörün borcu 206 milyar dolara yükseldi
0	Özel sektörün yurtdışı borcu 200 milyar doları geçti
0	Altına yatırım yapanlar en büyük kaybı yaşadı!
0	Benzin ve motorine zam geldi
0	Tüketiciler Birliği'nden taksit sınırına tepki
0	BP 20 milyar dolar ceza ödeyecek
0	Kira fiyatları yüzde 100 arttı
0	Esnaf bankalardan şikayetçi
0	Mitsubishi Motors 278 milyon dolar zarar etti
0	İstanbul'da ofis kiraları artıyor
0	35 bin kişi işsiz kalacak!..
0	Enflasyonda artış beklentinin altında kaldı
0	Ali Sabancı: Ben de geçinemiyorum
0	Rusya iki yıl önce üzerinde anlaşılan Mavi Akım kapasite artışını reddetti
0	Fındık üretiminin düşmesi çikolatayı zamlandıracak
0	Otomotivde kredi borç yükü artıyor
0	Yumurta fiyatları bir ayda yüzde 74 zamlandı
0	Petrol fiyatları yükselişte
0	Alman elektronik devi Metz iflas etti
0	Özel sektörün kredi borcu 155.6 milyar dolara yükseldi
0	Commerzbank 9 bin kişiyi işten çıkarabilir
0	Dış ticaret açığında makas daralıyor
0	İspanya'da iflaslar her geçen gün artıyor
0	Arnavutluk'ta Belle Air iflas etti
0	Pastırma ve sucuğun merkezinde satışlar düştü
0	110 bin dolarlık kanepe dudak uçuklatacak
0	Çerez parası cep yaktı
0	İstanbul'da taksimetre zammı başladı
0	Tablet ve telefonlara yüzde 10 zam kapıda
0	20 milyon aracı ilgilendiren proje ertelendi
0	Rekabet Kurulu 14 fırına soruşturma açtı
0	S and P, 8 ABD bankasının notunu düşürdü
0	Socar, Petkim satışını iptal etti
0	Tarihin en büyük sahtekarlığı!..
0	İnşaatlarda 5 yılda bin 754 işçi öldü!
0	TSE, 16 firmanın sözleşmesini feshetti
0	Ataşehirliye gıda harcamaları Atakart ile ücretsiz hale geldi
0	Motorine 7 kuruş zam yapıldı
0	Özel sektörün döviz borcu arttı
0	Benzinin fiyatı İstanbul, Ankara ve İzmir'de 12 kuruş artacak
0	Nikon da deprem mağduru...
0	Özel sektörün borcu arttı
0	Teknoloji devi IBM'in ilk çeyrek bilançosu kötü geldi
0	Kuzey Kaliforniya sular altında
0	EPDK'dan 3,4 milyon liralık ceza
0	Benzine 14, motorine 12 kuruş zam
0	Shell 6 bin 500 kişiyi işten çıkaracak
0	Gümrük Birliği baş ağrıtıyor
0	İşsizlik en çok gazetecilik ve bilgisayar mezunlarını vurdu
0	Petrol ve dolar gelişen piyasaları vurdu
0	Altın ithalatı 1.7 tona geriledi
0	Yurtdışından alışveriş yapanlara kötü haber!
0	Ramazan'da hurma fiyatlarına dolar zammı
0	Benzine 15 kuruş zam yapıldı
0	İç yer fıstığı el yakıyor
0	Turizm gelirleri 12.3 milyar dolara düştü
0	Mehmet Şimşek: Büyümeye yönelik riskler arttı
0	Ofiste hayaller dinlenme odası , gerçekler dar masa
0	Yargıtay'dan emeklilere kötü haber
0	Özel sektörün yurtdışı kredi borcu 9,1 milyar dolar arttı
0	Kaçak akaryakıta ağır cezalar geliyor
0	3 ayda 3 zam
0	Memura yüzde 4 4, doğalgaza yüzde 29,3 zam!
0	Morgan Stanley 1.26 milyar $ zarar etti
0	Limon fiyatı el yakıyor
0	Özel sektörün dış borcu 3.5 milyar dolar arttı
0	Motorine 7 kuruş zam geldi
0	1 milyon 100 bin kişinin işi var ama mutsuz
0	Siemens 2 bin 500 kişiyi işten çıkaracak
0	Mayısta en çok maç bileti el yaktı
0	Eti-OYAK ortaklığı sona erdi
0	Teknoloji devi Apple'a kötü haber
0	Taşeron düzenlemesine Türk-İş'ten tepki
0	İTO Başkanı'ndan TÜSİAD Başkanı'na sert eleştiri
0	Fransa bütçe açığını düşüremiyor
0	HSBC'nin Cenevre şubesine 1 milyar euro ceza
0	Yoğun trafik bunamaya neden oluyor
0	Borsa düşüyor, dolar yükseliyor
0	Air France yöneticilerine işten attın dayağı!..
0	Coşkun Ulusoy 30 bin çalışanına böyle veda etti
0	Üniversiteli Kadınlar doğum izninin artırılmasına tepkili
0	Karşılıksız çeke önce para sonra hapis cezası geliyor
0	İskoçya'dan sermaye kaçışı başladı
0	Volkswagen'e bir darbe de Norveç'ten
0	Mart ayında en çok karnabaharın fiyatı arttı
0	İspanya'da 2013'te iflaslar arttı
0	Volkswagen’e bir darbe de Almanya’dan
0	Ev almak isteyene yüzde 13 ek maliyet!
0	İşsizlik yeniden tırmanışa geçti
0	Ekmekteki büyük tehlike
0	Altın üretimi yarı yarıya düştü
0	FT: TL için kötü haberler devam edebilir
0	Bakan Eroğlu uyardı: Cezası 2 bin 651 lira
0	Sermayenin Çin'den kaçışı sürüyor
0	S and P Yunanistan'ın notunu yeniden düşürdü
0	Konut satışları bıçak gibi kesildi
0	Lufthansa'daki grev uzatıldı
0	ÖTV zammı rakı satışını azalttı
0	Mehmet Şimşek: Siz bu dedikodulara inanmayın
0	Aeroflot Türkiye'ye bilet satışını durdurdu
0	Özhan Canaydın'ın oğlu hileli iflas tan yargılanıyor
0	Benzine yine zam
0	1 öğrencinin aylık gideri 968 bin 67 liraya çıktı!
0	Gazprom indirimi iptal etti
0	Maliye'den Bank Asya'ya vergi cezası!
0	Rus otomobil devinin zararı arttı
0	Deutsche Bank bin 900 kişiyi işten çıkarıyor
0	Volkswagen'in emisyon skandalında ikinci perde
0	Siemens'in Brezilya'da ihaleye girmesi yasaklandı
0	Hem AB'nin hem gurbetçilerin korkusu: 1 Ocak 2014
0	Deutsche Bank 200 şubesini kapatıyor
0	Benzine zam geldi!
0	Dünya Bankası'ndan turizm uyarısı!
0	Darphanenin altın üretimi yarı yarıya azaldı
0	Tüketici güveni hala düşük seviyede
0	Soros'tan felaket senaryosu
0	8 madende üretim durduruldu
0	Piyasalar negatif seyrini sürdürüyor
0	Yeni yılda uygulanacak çevre cezaları
0	Alitalia uçuş lisansını kaybedebilir
0	Riskli işlere mesai ayarı!
0	Fransız gazeteleri iflasın eşiğinde
0	Taner Yıldız'dan elektrik zammı açıklaması
0	Ali Ağaoğlu: Tedirgin değilim
0	Vural Öger'in mal varlığına el konacak
0	Dış ticaret açığı nisanda geriledi
0	Emeklilere maaş hesabı uyarısı!
0	Eski milli kayakçı otelde intihar etti
0	Özel sektörün borcu 167 milyar doları aştı
0	Rus ekonomisi ilk 5 ayda yüzde 3.2 daraldı
0	Sahteciliğe bulaşan yandı
0	Çin ve Kuzey Kore korkusu ile dolar 3 TL'yi aştı
0	Moody's 15 dev bankanın notunu kırdı
0	İşsizlik maaşında üzecek plan!
0	Borsa İstanbul güne düşüşle başladı
0	Haluk Dinçer: Türkiye kutuplaşmaya yenik düştü
0	Rekabet Kurulu'ndan ekmek üreticilerine soruşturma
0	Yoksulluk sınırı 4 bin lirayı geçti
0	Bütçe 17 milyar lira açık verdi
0	550 bin Bağ-Kur'lu için kötü haber!
0	Borsa İstanbul düşüşte
0	Sanayiyi zayıflatan inşaat ekonomiyi zorluyor
0	İngiliz perakende zinciri BHS mağazalarını kapatıyor
0	İtalya'da 15 milyon kişi zorda!
0	İngiliz perakende şirketi Tesco zorda
0	Ekonomiye güven sert düştü
0	FED doları zayıflattı!
0	TÜSİAD hükümeti sert sözlerle uyardı!..
0	Sebze ucuzladı, meyve zamlandı
0	Ruble sert düşüşle başladı
0	Hazine payını eksik ödeyen Vodafone'a ceza
0	Yiğit Bulut: Türkiye AB ile anlaşmaları askıya alabilir
0	Getty Images, Google'ı AB'ye şikayet edecek
0	Canlı canlı tabuta koyuldular
0	Bankalara ceza yağdı
0	4G ihalesi 3 ay ertelendi
0	Airline Swiss İstanbul uçuşlarını durduruyor
0	Haziran ayında konut satışları azaldı
0	Benzinde 6 kuruşluk artış
0	TESK Başkanı: İndirimlere inanmayın
0	Fatih Sultan Mehmet Köprüsü'nden kaçak geçişin cezası 500 liraya yükseldi
0	Köprü ve otoyol ihalesi iptal edildi
0	Coca Cola Venezüella'da üretimi durdurdu
0	Benzine zam gaza getirdi
0	Genç nesil patronundan memnun değil
0	Limonun fiyatı bu yıl da cepleri yakacak!
0	Çelik: Zam yaptık, memur iş bıraktı
0	SGK Fethullah Gülen'in emekli maaşını kesti
0	Morgan Stanley'de skandal
0	Ergene Nehri'nden su değil zehir akıyor
0	Soros: Yunanistan AB'den ayrılmalı
0	Dosya masrafını geri alacağım diye tuzağa düşmeyin!
0	Vergi kaçıranlara 3.7 milyar liralık ceza yağdı
0	GSM operatörlerine ceza yağdı
0	Babacan: Yüzde 1 zam, bütçeye 1 milyar ilave yük
0	Çalık Grubu'na verilen kredide hata
0	Soğuk hava meyve sebze fiyatlarını vurdu!
0	Çukurova'ya ABD'den ceza
0	TMSF o kişiler hakkında suç duyurusunda bulundu
0	Egzoz gazı skandalı Porsche'ye de mi sıçradı?
0	Fitch, Rusya'nın notunu düşürdü
0	Piyasalarda kara cuma: Avrupa ve Asya borsaları sert düştü
0	Galatasaray'a 34 milyon lira vergi cezası
0	ABD'de bir dönemin sonu geliyor!
0	Sıfır otomobil lerin en ucuzu bile el yakıyor
0	Ev fiyatları ateş pahası
0	Trafik cezaları zengin etti
0	Dikkat, Facebook sizi işsiz bırakabilir!
0	Ülker kurucularının ekmek kavgası
0	Küresel piyasalar Fed sonrası negatif
0	Brezilya'da faiz tekrar çift basamak!
0	IMF, Türkiye'nin büyüme tahminini düşürdü
0	RBS, 30 bin çalışanın işine son verecek
0	Şişe Cam işçileri grevde
0	Özel sektörün borcu 207,9 milyar dolara yükseldi
0	Motorine 11 kuruşluk zam
0	Ekonomiye güven Eylül'de sert düştü
0	Ekmeğe zam geliyor
0	Toshiba'da muhasebe skandalı CEO'yu işinden etti
0	Artan asgari ücret nedeniyle binlerce işçi işsiz kaldı
0	Germanwings pilotları greve gidiyor
0	Balkonda mangal yapan evden atılacak!
0	Renault'da işçiler iş bıraktı
0	Kırmızı et Merkez i kara kara düşündürüyor
0	Japon devlerini tsunami vurdu
0	British Airways'de yine grev kararı
0	EPDK para cezalarını artırdı
0	Tuzla: Ekmek teknesinden ölüm tarlası - 3
0	Piyasalar kritik haftaya negatif başladı
0	Bekara ev yok diyen 15 bin TL'ye kadar ceza alabilecek
0	Alman banka Deutsche Bank binlerce kişiyi işten çıkaracak
0	Rusya'dan gelen turist yarı yarıya azaldı!
0	JCR Eurasia: Tekrar seçim zaman kaybı
0	Barclays ceza ödeyecek
0	Turist sayısında 17 yılın en büyük düşüşü!
0	Rekabet Kurulu'ndan Aygaz'a soruşturma!
0	10 ayda 9,5 milyar TL'lik senet karşılıksız çıktı
0	Teknosa'da sürpriz ayrılık
0	Macaristan'da 14 banka küçülmeye gidecek
0	Almanya'da grev günü!
0	İzmir'de taksi ücretlerine zam!
0	Volkswagen'in ABD satışları düştü
0	İtalya'nın en büyük bankasının karı azaldı
0	RBS 1,98 milyar sterlin zarar etti
0	33 sigorta şirketine fahiş fiyattan soruşturma
0	Faiz skandalı istifa ettiriyor
0	Borsa çok sert düştü!
0	Akaryakıta iki günde ikinci zam
0	Motorinin litre fiyatı 7 kuruş arttı
0	Bakan Eker'den çiftçilere uyarı!
0	Özel sektörün yurt dışı borcu arttı
0	İş Bankası'nın TMSF'ye açtığı dava reddedildi
0	2011'den bu yana en kötü gün!
0	Memur greve gidiyor
0	Cep'te harç zammı kapıda!
0	İstanbul'da toptan fiyatlar arttı
0	Özelleştirmelerde 30 milyon TL ayarı!
0	Sevgililer Günü için kötü haber!
0	Küresel gıda fiyatları altı yılın en düşük düzeyine geriledi
0	Düşen petrol fiyatları enerji şirketlerini vurdu!
0	Nokia 15 bin çalışanını işten çıkaracak
0	Fitch'ten Fransa'ya negatif izleme
0	TMSF Bank Asya'nın faaliyetlerini durdurdu
0	Sigarada mentol yasaklandı
0	Coca Cola iki bin kişiyi işten çıkaracak
0	Ersin Özince: Faiz değil enflasyon haram
0	Borsa İstanbul 7 şirketi men etti!
0	Ekonomide belirsizlik endişesi: Söz konusu Trump olunca...
0	Deutsche Bank'a 550 milyon dolar ceza
0	Beyanname vermeyenlere son uyarı
0	Fed, tahvil alım miktarını düşürdü
0	Shell, Nijerya'daki boru hattını kapattı
0	TÜİK'ten yoksulluk araştırması!
0	Cep için cepten 2 kat fazla para çıktı
0	İflas erteleme yasaklandı
0	Kısa süreli sebze sıkıntısı kapıda
0	İşte tüketiciyi böyle kandırıyorlar!
0	İSO, Odakule ihalesini iptal etti
0	Thomas Piketty: Marks yanılıyor
0	Mitsubishi 25 yıllık usulsüzlüğü açıkladı
0	Dünya Kupası 4 bin cana mal olacak!
0	İtalya'da yaklaşık 3 milyon kişi işsiz
0	Akaryakıt kaçakçılarına teşhir ve ağır ceza
0	Hiçbir işyerinde toplu sözleşme yapılamayacak
0	JP Morgan Türkiye için tavsiyesini düşürdü
0	Temmuzda Rus turist sayısı yüzde 93 azaldı
0	Ryanair İspanya uçuşlarını azaltıyor
0	BTK'dan iletişim devlerine rekor ceza
0	Şimşek'in katıldığı panelde içki yasağı polemiği
0	Olay Medya'nın satışı ertelendi
0	Lufthansa pilotları grevi uzattı
0	İstanbul'da enflasyon giyimde vurdu!
0	Memduh Boydak TÜSİAD üyeliğinden istifa etti
0	Tazedirekt kapanıyor
0	Turizmde tarihin en büyük düşüşü yaşandı
0	Devlete borcu olanlar dikkat!..
0	İşte yeni yılın vergi ve cezaları...
0	Sebze meyvenin en az 9 milyon tonu çöpe gidiyor
0	İkinci el otomobil yeni yıla durgun girdi
0	Memur zammı görüşmeleri yarına ertelendi
0	TSE 45 firmanın sözleşmesini feshetti
0	OECD: ABD, İngiltere ve Çin zayıflayacak
0	Büyüme beklentinin altında kaldı
0	İstanbul'da satış, Adana'da kira fiyatı arttı
0	Borsa, güne düşüşle başladı
0	Petkim'de eylem başladı
0	Uyarı tonu dönemi bitiyor
0	'Zehirli ayakkabı' larla anılan Arow iflas etti
0	Wells Fargo CEO'suna büyük ceza
0	Donald Trump sert çıktı, Ford iptal ediyor
0	FED'in kritik isimleri birbiriyle çelişti
0	Et fiyatlarında ithalat silahı çekildi
0	Rusya'dan tahıl ihracatı durdu
0	Emeklilere ocak ayında 100 TL ilave zam yapılacak
0	ABD'lilerin yüzde 46'sı için durum kötü
0	Bakan Çelik'ten ekmek zammına tepki
0	ABD 17 büyük bankaya dava açtı
0	İstanbul otel çöplüğüne dönüşüyor
0	Sarımsak fiyatlarına turşu zammı
0	Macaristan'da 135 bin şirkete haciz
